eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
187.8,12.95,149.14,8.57,541,0.019122643,0.21358235,1.5813051,-0.030336017,0.2816893,0.791736051440239,249,63744,7427.427350625396,4079616
167.12,11.53,152.46,9.49,537,0.015949173,0.19130452,1.6072744,-0.02983462,0.25971448,0.8017303645610809,250,64000,7457.891577519476,4096000
182.37,12.81,131.31,7.72,515,0.022362916,0.2421875,1.6048285,-0.03025706,0.24431783,0.809992328286171,251,64256,7489.671704791486,4112384
163.45,11.13,145.55,8.8,546,0.017968751,0.21195476,1.562085,-0.024185054,0.30479482,0.7940645962953568,252,64512,7519.638851955533,4128768
162.26,10.8,138.87,8.01,530,0.018774798,0.21124268,1.5344816,-0.030492716,0.27995697,0.8220776319503784,253,64768,7550.497805181891,4145152
182.28,12.54,148.47,8.77,548,0.015655754,0.19352214,1.5561084,-0.024899723,0.33445802,0.7821090668439865,254,65024,7580.376722622663,4161536
179.75,12.76,147.31,8.55,561,0.017584415,0.20062256,1.5500193,-0.029188404,0.31831515,0.7716477066278458,255,65280,7609.567274887115,4177920
172.41,12.39,148.55,8.62,541,0.0140954135,0.17496745,1.5487045,-0.022249222,0.32997078,0.7829869091510773,256,65536,7639.8247886151075,4194304
172.67,12.19,138.01,7.92,514,0.019190365,0.22857666,1.5583936,-0.026241891,0.29135382,0.8004290461540222,257,65792,7671.642187003046,4210688
198.05,13.88,150.51,8.86,563,0.01954325,0.2300415,1.5712463,-0.028076723,0.3174217,0.761369600892067,258,66048,7700.69696624577,4227072
187.42,12.86,125.31,7.13,589,0.020443179,0.2312622,1.5963477,-0.026799222,0.30405676,0.750696212053299,259,66304,7728.494749043137,4243456
171.72,12.05,149.19,8.36,557,0.018108817,0.21919759,1.613472,-0.026639134,0.30162886,0.7624246031045914,260,66560,7757.881439458579,4259840
164.98,10.58,127.76,6.93,552,0.020672584,0.23016357,1.6025046,-0.029340245,0.28774235,0.7983298897743225,261,66816,7787.531228736043,4276224
183.94,12.85,153.43,9.66,532,0.015689323,0.19472249,1.6198568,-0.026783062,0.3374153,0.7675308436155319,262,67072,7818.2796582989395,4292608
175.79,13.05,131.66,7.48,557,0.019027544,0.22196452,1.6350771,-0.027295483,0.27044806,0.8117698729038239,263,67328,7847.67669403553,4308992
168.8,12.11,136.39,7.58,547,0.021445049,0.24127197,1.626397,-0.032131165,0.27576974,0.7844955623149872,264,67584,7877.615317046642,4325376
180.16,12.12,149.64,9.57,558,0.013457551,0.16764323,1.6697931,-0.025332237,0.3276893,0.7153661251068115,265,67840,7906.945624761283,4341760
169.82,12.05,142.29,8.8,507,0.016040497,0.19073486,1.6438112,-0.028445544,0.3007738,0.7581230252981186,266,68096,7939.213927589357,4358144
169.78,11.77,132.68,7.58,551,0.019446677,0.23457845,1.664527,-0.03310147,0.25845578,0.7756764888763428,267,68352,7968.939116537571,4374528
183.52,12.99,138.54,7.35,545,0.022462862,0.24442546,1.6835877,-0.03447536,0.23791319,0.771477222442627,268,68608,7998.982016142458,4390912
181.92,12.25,142.28,8.69,564,0.024751281,0.25992838,1.6409082,-0.034236442,0.25445756,0.8082713186740875,269,68864,8027.9896668717265,4407296
168.38,12.23,136.42,7.62,579,0.020464102,0.2288208,1.6533556,-0.030357778,0.28046373,0.748008668422699,270,69120,8056.281461533159,4423680
179.38,11.92,143.6,8.82,559,0.019972695,0.22810872,1.6593872,-0.03201189,0.26701114,0.7530735284090042,271,69376,8085.5607708878815,4440064
177.71,11.91,155.54,9.15,566,0.023945382,0.25482178,1.6246138,-0.03224914,0.2577112,0.766258031129837,272,69632,8114.503024566919,4456448
167.74,11.51,143.79,8.48,546,0.022588747,0.2503662,1.6403345,-0.031650852,0.2544782,0.7547438591718674,273,69888,8144.457669757307,4472832
167.32,11.56,129.09,7.31,534,0.026230687,0.26818848,1.6460694,-0.029873168,0.25187477,0.7674616277217865,274,70144,8175.100404039025,4489216
159.09,10.77,148.09,9.53,552,0.02353464,0.25793457,1.6543804,-0.033207577,0.26126036,0.7573021352291107,275,70400,8204.734063841403,4505600
177.54,12.36,133.66,7.56,533,0.01865597,0.22229004,1.6766571,-0.031151526,0.24945475,0.7525671720504761,276,70656,8235.440084476024,4521984
168.04,12.27,145.39,9.2,556,0.022875404,0.24379475,1.6445636,-0.033404503,0.24218668,0.7652882635593414,277,70912,8264.881236273795,4538368
159.76,10.59,127.74,7.15,538,0.02041771,0.2434489,1.6443691,-0.031153908,0.2489841,0.7554963082075119,278,71168,8295.292817939073,4554752
185.28,12.43,122.04,7.26,582,0.021497741,0.24332683,1.6293472,-0.02895321,0.24891697,0.7701960355043411,279,71424,8323.400875341147,4571136
148.97,10.1,132.87,7.53,578,0.02087115,0.2267456,1.6343919,-0.031298373,0.26117894,0.76827472448349,280,71680,8351.722298927605,4587520
179.21,12.84,126.59,7.26,529,0.022483876,0.24546306,1.6447698,-0.035707418,0.22690691,0.7706041038036346,281,71936,8382.637052580714,4603904
166.23,11.45,120.08,6.39,563,0.02057332,0.2444051,1.6595243,-0.032394763,0.26445082,0.75839664041996,282,72192,8411.73046771437,4620288
167.51,11.4,136.98,7.93,543,0.01899477,0.23040771,1.6667285,-0.028217925,0.24268223,0.7701828330755234,283,72448,8441.901459291577,4636672
165.48,11.67,135.37,7.69,537,0.0191235,0.22583008,1.6699468,-0.03139864,0.2516465,0.741156816482544,284,72704,8472.40655785799,4653056
165.81,11.33,145.43,8.64,545,0.02340511,0.25254312,1.6732017,-0.03361334,0.23277436,0.7550827115774155,285,72960,8502.421303909272,4669440
171.29,12.08,138.27,8.71,538,0.022710413,0.2487386,1.7103482,-0.03560869,0.22626041,0.75214022397995,286,73216,8532.860841833055,4685824
186.86,13.57,126.19,6.56,569,0.022580847,0.2524821,1.6727303,-0.034418974,0.2561445,0.7147829532623291,287,73472,8561.651463989168,4702208
171.56,11.75,129.46,7.45,561,0.023702003,0.25472006,1.6661421,-0.033169135,0.24280666,0.7115373313426971,288,73728,8590.833141565323,4718592
173.33,12.03,143.13,8.55,560,0.020099465,0.2311198,1.6620301,-0.032559525,0.26035133,0.7299519777297974,289,73984,8620.07575365156,4734976
160.07,10.95,125.27,7.0,554,0.023539782,0.25526938,1.654236,-0.033424098,0.25625595,0.6970269083976746,290,74240,8649.633405424654,4751360
164.05,10.87,139.13,8.04,558,0.020594617,0.2313029,1.6610732,-0.031022815,0.24656595,0.7479221820831299,291,74496,8678.965433597565,4767744
178.72,12.0,138.35,8.31,513,0.0218986,0.23915608,1.6458563,-0.03334804,0.24663465,0.7396178543567657,292,74752,8710.882478047162,4784128
177.89,12.13,152.68,8.87,540,0.023929344,0.25301108,1.6396985,-0.03527425,0.24356371,0.7454731166362762,293,75008,8741.192160539329,4800512
176.46,12.13,140.71,8.08,578,0.025453016,0.25880942,1.6217365,-0.032170516,0.24251455,0.7310968041419983,294,75264,8769.497509445995,4816896
185.05,13.46,156.31,9.61,559,0.02435266,0.25793457,1.6536859,-0.033020232,0.2451654,0.6994180977344513,295,75520,8798.766324911267,4833280
183.35,13.51,124.55,7.23,536,0.020267105,0.23057048,1.653917,-0.033288725,0.24216051,0.7548816055059433,296,75776,8829.308741517365,4849664
177.8,12.79,145.33,8.68,540,0.021670273,0.24458821,1.6980196,-0.034169976,0.22977503,0.7253629863262177,297,76032,8859.632859598845,4866048
171.2,11.72,125.13,6.97,537,0.018571446,0.22064209,1.6782675,-0.030771555,0.2630216,0.7363090515136719,298,76288,8890.12267178297,4882432
175.09,12.76,138.4,8.2,548,0.018694151,0.22194417,1.6650826,-0.035549954,0.25823227,0.714893251657486,299,76544,8919.971122056246,4898816
166.96,11.52,134.87,8.02,546,0.02276107,0.25136313,1.6539578,-0.032765813,0.23966654,0.7598394453525543,300,76800,8949.965651579201,4915200
171.95,11.44,143.1,8.49,563,0.022397153,0.24224854,1.6161547,-0.03238201,0.2672297,0.7406830191612244,301,77056,8979.043957941234,4931584
173.67,12.61,142.46,8.57,541,0.023478843,0.24495442,1.5989342,-0.032462735,0.23731804,0.782070055603981,302,77312,9009.325551021844,4947968
174.97,12.18,138.06,8.16,535,0.017220797,0.20831299,1.6177009,-0.02808622,0.2511294,0.7772848457098007,303,77568,9039.945993237197,4964352
178.67,13.17,142.7,8.14,518,0.020895986,0.23132324,1.6369758,-0.033701602,0.24583949,0.7578616738319397,304,77824,9071.557936672121,4980736
163.73,11.57,148.94,8.82,550,0.021209797,0.2376709,1.6488334,-0.033806235,0.22645326,0.7943139672279358,305,78080,9101.3121053949,4997120
182.87,13.83,132.24,7.92,514,0.024292402,0.2491862,1.6109533,-0.034473244,0.2619072,0.73762446641922,306,78336,9133.159486349672,5013504
163.4,11.95,145.3,8.6,546,0.022847928,0.24062093,1.6163359,-0.03502759,0.23909031,0.7959418147802353,307,78592,9163.160797595978,5029888
181.14,13.02,143.15,8.24,550,0.02091328,0.23714192,1.6026777,-0.030439654,0.2488078,0.7600871473550797,308,78848,9192.944449067116,5046272
161.26,11.15,142.24,8.38,513,0.02455563,0.26171875,1.6034695,-0.030666687,0.2337678,0.77464160323143,309,79104,9224.833099238575,5062656
171.69,11.16,131.52,7.31,572,0.019025067,0.21392822,1.5991861,-0.029897152,0.29083988,0.7517246752977371,310,79360,9253.46209216863,5079040
170.27,11.72,154.95,9.59,504,0.018483939,0.20129395,1.5709208,-0.033472206,0.24694888,0.7598267048597336,311,79616,9286.100142009556,5095424
167.66,11.58,144.98,8.53,507,0.022849148,0.24473064,1.5555688,-0.03204733,0.22437905,0.7873983979225159,312,79872,9318.405834328383,5111808
176.61,11.59,136.2,7.52,503,0.020914905,0.2344157,1.6084933,-0.03300198,0.23765217,0.7377874553203583,313,80128,9350.953149035573,5128192
187.65,13.75,137.76,7.92,561,0.025997123,0.26774088,1.6022726,-0.03199472,0.22481972,0.788891077041626,314,80384,9380.14588553086,5144576
185.74,13.06,142.46,8.26,540,0.022847628,0.2419637,1.5696154,-0.031055078,0.23991923,0.7639344483613968,315,80640,9410.478409908712,5160960
186.32,12.65,143.29,8.32,512,0.023878768,0.24863689,1.5929729,-0.034799386,0.23842974,0.7448548972606659,316,80896,9442.42896560207,5177344
189.61,13.63,143.63,8.72,535,0.023100125,0.2421875,1.5935203,-0.033164114,0.22092862,0.758942723274231,317,81152,9473.020104341209,5193728
185.23,12.78,143.42,8.4,541,0.024220193,0.24055989,1.6053134,-0.033247396,0.23618722,0.7874340265989304,318,81408,9503.25736643374,5210112
176.87,11.83,150.94,8.25,535,0.022747507,0.2399699,1.595148,-0.035511043,0.26598752,0.7416146695613861,319,81664,9533.867933057249,5226496
172.58,11.69,153.01,8.87,551,0.024070213,0.25390625,1.5903468,-0.031460345,0.26052764,0.7750215828418732,320,81920,9563.592303462327,5242880
179.31,12.6,141.36,8.03,505,0.020522643,0.22336833,1.6443006,-0.03388199,0.2227602,0.7949525564908981,321,82176,9595.974055230618,5259264
190.06,13.3,129.79,7.21,522,0.02201433,0.23158772,1.609974,-0.03306243,0.24489766,0.7796755880117416,322,82432,9627.339361365885,5275648
180.41,12.77,132.7,7.31,541,0.023330562,0.24100749,1.6047778,-0.032934226,0.29293495,0.7374017238616943,323,82688,9657.584607981145,5292032
184.13,13.74,154.63,9.27,500,0.021723768,0.24226888,1.6049978,-0.033721194,0.2554801,0.7616416960954666,324,82944,9690.303637869656,5308416
176.87,12.34,142.28,8.47,537,0.01994737,0.21651204,1.5735253,-0.030050987,0.27181974,0.7507480382919312,325,83200,9720.812881343067,5324800
197.69,13.67,137.92,8.12,515,0.026063291,0.25620523,1.5937424,-0.030212654,0.23015527,0.7855557352304459,326,83456,9752.623560577631,5341184
183.07,12.43,142.74,8.62,510,0.025592627,0.25335693,1.6020061,-0.032688998,0.25507075,0.7866620123386383,327,83712,9784.74024381861,5357568
185.82,12.88,150.17,9.02,551,0.024223357,0.2532145,1.6049476,-0.030061273,0.23988356,0.7804515063762665,328,83968,9814.458570607007,5373952
179.04,12.06,153.66,9.67,503,0.021420052,0.23380534,1.6461781,-0.029018713,0.23659587,0.7977225929498672,329,84224,9847.0067695193,5390336
168.83,10.98,150.79,9.28,551,0.018773632,0.21850586,1.6782292,-0.027709475,0.26263514,0.7741133123636246,330,84480,9876.73009558022,5406720
168.34,11.26,148.8,9.29,559,0.023238704,0.24064128,1.6404852,-0.03350718,0.23102821,0.7867889255285263,331,84736,9905.995326727629,5423104
188.73,12.7,143.14,7.68,523,0.023264838,0.24021403,1.6630516,-0.033785496,0.23639637,0.7750519514083862,332,84992,9937.287462119013,5439488
176.74,11.26,138.83,7.78,516,0.023896419,0.2537435,1.6900101,-0.035026494,0.20866461,0.8071714639663696,333,85248,9968.983818929642,5455872
177.41,11.56,144.36,7.63,505,0.021642553,0.24312337,1.6586236,-0.034552086,0.23682736,0.7942038178443909,334,85504,10001.37393186614,5472256
191.53,13.17,148.4,8.87,535,0.020741338,0.23620605,1.6309487,-0.0319218,0.253343,0.8003880381584167,335,85760,10031.995008535683,5488640
166.86,11.51,134.07,8.12,522,0.014025122,0.17171223,1.6444831,-0.026474224,0.26388493,0.7890610843896866,336,86016,10063.358541507274,5505024
193.21,13.14,143.52,8.16,558,0.021774808,0.23651123,1.65391,-0.031817585,0.25990197,0.7378159463405609,337,86272,10092.694289587438,5521408
185.78,12.44,147.04,8.73,521,0.024973227,0.2573649,1.6580428,-0.034533303,0.23425119,0.798044428229332,338,86528,10124.139141894877,5537792
178.8,11.99,132.87,7.53,533,0.021776116,0.23946126,1.65307,-0.033950973,0.22958846,0.7831583023071289,339,86784,10154.853215128183,5554176
174.17,11.29,145.86,8.64,506,0.02142751,0.23980713,1.6814507,-0.032473195,0.21737905,0.8027226030826569,340,87040,10187.184163093567,5570560
161.59,10.7,133.9,7.8,539,0.025339827,0.2554728,1.6562403,-0.035923984,0.21120667,0.7962568253278732,341,87296,10217.555925611407,5586944
169.77,11.43,127.35,7.01,530,0.019487545,0.2241211,1.6726575,-0.03132408,0.25526425,0.7669294327497482,342,87552,10248.434802975506,5603328
167.93,12.25,129.91,7.27,547,0.021663008,0.2341512,1.6316938,-0.035266165,0.2119959,0.7980893850326538,343,87808,10278.346838228405,5619712
170.9,11.69,150.69,8.86,535,0.024300499,0.25091553,1.6511703,-0.036753494,0.20884527,0.786566287279129,344,88064,10308.95978878811,5636096
180.46,12.43,136.71,8.23,524,0.022225536,0.24658203,1.6588501,-0.031755254,0.24165149,0.766781285405159,345,88320,10340.189080782235,5652480
167.97,11.85,138.59,8.07,527,0.019657845,0.22766113,1.6527308,-0.036693666,0.21485502,0.7824593633413315,346,88576,10371.247276358306,5668864
199.83,14.24,133.16,7.7,532,0.024331788,0.25101724,1.6107405,-0.03570888,0.2402051,0.7536900639533997,347,88832,10401.992588080466,5685248
178.31,12.38,141.88,8.48,524,0.022131057,0.24387614,1.6706268,-0.034650158,0.24000497,0.7792773097753525,348,89088,10433.208080165088,5701632
177.74,11.81,142.49,8.57,566,0.022565687,0.24019368,1.6401895,-0.03484995,0.23226805,0.7956273257732391,349,89344,10462.107448130846,5718016
162.83,10.68,150.38,9.24,520,0.02268643,0.23608398,1.6545235,-0.036322813,0.23220378,0.7875862866640091,350,89600,10493.564393114299,5734400
184.69,12.84,123.5,6.88,546,0.02157513,0.23364258,1.623311,-0.030373514,0.24566697,0.7590204626321793,351,89856,10523.531296279281,5750784
182.8,12.54,141.96,8.72,544,0.02376885,0.24576823,1.6110414,-0.03250028,0.24096668,0.7899668961763382,352,90112,10553.642203446478,5767168
174.49,12.13,132.07,7.46,529,0.021642638,0.23496501,1.6337463,-0.033157818,0.24933498,0.7472576200962067,353,90368,10584.572669703513,5783552
170.96,11.22,147.18,8.89,498,0.020169951,0.2257487,1.641642,-0.033320744,0.22744189,0.7704634666442871,354,90624,10617.465553533286,5799936
178.64,11.98,136.57,7.55,535,0.024727777,0.25541177,1.6483401,-0.03471858,0.22597575,0.795326441526413,355,90880,10648.049933258444,5816320
171.33,11.3,145.47,8.58,545,0.02688606,0.2712809,1.6541399,-0.031315498,0.22165059,0.7740410268306732,356,91136,10678.111099075526,5832704
176.07,11.58,150.62,8.86,523,0.021282649,0.23490398,1.6363974,-0.03103962,0.22100346,0.7714966088533401,357,91392,10709.390590820462,5849088
183.97,12.59,135.62,7.53,542,0.022907265,0.25093588,1.6409224,-0.033679914,0.21452413,0.7793425023555756,358,91648,10739.614187870175,5865472
177.3,11.73,142.39,8.4,539,0.021147797,0.23254395,1.6450702,-0.035803147,0.2297477,0.7795534133911133,359,91904,10769.98035838455,5881856
185.79,13.16,140.37,7.71,527,0.024931623,0.24943034,1.6320753,-0.036348008,0.20963967,0.7705258429050446,360,92160,10801.041759829968,5898240
182.25,11.93,141.18,8.4,541,0.02249858,0.23624675,1.61583,-0.034497917,0.1969992,0.7947950661182404,361,92416,10831.276138979942,5914624
180.9,12.38,141.6,7.18,519,0.022090197,0.23710124,1.6285311,-0.03661312,0.20886298,0.7677374929189682,362,92672,10862.815088056028,5931008
203.28,13.93,144.12,8.61,529,0.023516292,0.244222,1.6215616,-0.030569592,0.2082782,0.776982992887497,363,92928,10893.77648859471,5947392
191.02,12.5,138.04,8.5,547,0.022868378,0.24078369,1.6363401,-0.033576887,0.23007184,0.765885666012764,364,93184,10923.702238295227,5963776
188.07,13.23,148.0,8.64,570,0.02089043,0.23482259,1.6750613,-0.033998594,0.2204408,0.7429191768169403,365,93440,10952.433752655983,5980160
184.8,13.01,147.1,8.33,522,0.021634385,0.23811848,1.6741786,-0.032539286,0.22505511,0.7604097574949265,366,93696,10983.77294306457,5996544
174.09,12.08,158.03,9.41,564,0.02020893,0.22717285,1.6818155,-0.03314644,0.22596598,0.776608407497406,367,93952,11012.79042147845,6012928
180.23,12.9,149.16,8.95,573,0.023010733,0.247701,1.6554456,-0.03360645,0.22299135,0.7791896313428879,368,94208,11041.376486126333,6029312
189.13,13.28,144.33,8.34,492,0.022133855,0.2455241,1.6303064,-0.036134396,0.23989646,0.7753469794988632,369,94464,11074.648413419724,6045696
196.66,14.55,157.67,9.59,572,0.021708472,0.23240153,1.6473789,-0.036009412,0.2220283,0.7870330661535263,370,94720,11103.28457416594,6062080
205.4,15.21,140.88,7.98,532,0.021128753,0.23588054,1.6593794,-0.034747444,0.23222433,0.7448149919509888,371,94976,11134.027753207833,6078464
189.87,13.13,144.23,7.63,556,0.017544622,0.21044922,1.6624804,-0.031973153,0.22042064,0.7950129359960556,372,95232,11163.484586235136,6094848
191.47,13.62,143.86,9.58,547,0.015187786,0.18135579,1.6371015,-0.031132787,0.24685062,0.7746749818325043,373,95488,11193.569164317101,6111232
201.83,14.74,134.24,7.52,543,0.02136133,0.23972575,1.6530885,-0.034822106,0.2268533,0.7844652533531189,374,95744,11223.733978644013,6127616
177.09,12.58,141.01,7.98,551,0.02085696,0.2364095,1.6914419,-0.03451439,0.22462587,0.7963416129350662,375,96000,11253.423245243728,6144000
178.31,13.15,137.96,8.24,559,0.01973304,0.21586101,1.6615976,-0.035124943,0.23244698,0.7717765718698502,376,96256,11282.717521123588,6160384
177.43,12.6,148.58,8.43,528,0.0208102,0.23142497,1.6337088,-0.035194278,0.24507569,0.7694272845983505,377,96512,11313.700021591038,6176768
172.61,12.38,145.71,8.91,549,0.02067243,0.23061116,1.6467665,-0.03295459,0.26250237,0.7291979789733887,378,96768,11343.516950972378,6193152
189.07,12.89,147.72,9.27,541,0.022079803,0.24369304,1.6544644,-0.036231168,0.22023825,0.7705262005329132,379,97024,11373.801817279309,6209536
200.73,14.77,143.52,8.68,539,0.019879973,0.21394856,1.6381998,-0.03622066,0.23180921,0.7788912355899811,380,97280,11404.148513115942,6225920
186.88,14.03,138.47,8.7,525,0.020275386,0.22973633,1.6778666,-0.03709231,0.21446042,0.7919021546840668,381,97536,11435.320364359766,6242304
192.66,14.26,131.45,7.91,583,0.020566108,0.2263387,1.6352481,-0.035446618,0.21157901,0.8096955716609955,382,97792,11463.390695881099,6258688
191.27,13.32,140.16,7.99,534,0.022401161,0.2403361,1.637525,-0.03504031,0.2622872,0.7628340721130371,383,98048,11494.069732461125,6275072
188.29,13.76,149.15,9.26,551,0.024726762,0.24898274,1.6522416,-0.035308618,0.22236182,0.7879553586244583,384,98304,11523.799420747906,6291456
185.08,13.05,135.06,8.14,585,0.02151908,0.23362224,1.6550716,-0.034272492,0.2529907,0.7763369530439377,385,98560,11551.793880429119,6307840
197.21,14.57,156.14,10.1,559,0.022671713,0.24489339,1.6143943,-0.02929142,0.2517161,0.7659429311752319,386,98816,11581.055574070662,6324224
182.39,13.51,136.79,8.47,552,0.02401272,0.24715169,1.6138512,-0.035381917,0.24980886,0.793347492814064,387,99072,11610.705732490867,6340608
200.49,14.97,150.55,9.54,552,0.022807064,0.2319336,1.6281772,-0.037997358,0.25458163,0.7727802991867065,388,99328,11640.368746127933,6356992
190.94,14.47,140.78,9.0,553,0.024112394,0.25089517,1.6301833,-0.03374508,0.23713891,0.7497894465923309,389,99584,11669.944680672139,6373376
202.71,15.06,159.02,9.58,563,0.019998465,0.22776286,1.615915,-0.03191482,0.26778266,0.7641831189393997,390,99840,11699.006138902158,6389760
188.78,14.11,149.18,9.0,565,0.022951327,0.23980713,1.5795809,-0.033149518,0.26356795,0.7659294754266739,391,100096,11727.95492458716,6406144
191.07,14.53,150.77,10.35,562,0.025993468,0.24660237,1.5946625,-0.03759544,0.24778539,0.7843039631843567,392,100352,11757.07261037454,6422528
185.66,13.63,139.33,8.36,533,0.020615239,0.22367351,1.5904232,-0.034420446,0.29444394,0.7503679990768433,393,100608,11787.809175658971,6438912
184.21,14.45,141.83,9.0,553,0.024324825,0.24617513,1.5903387,-0.035503536,0.2540193,0.7589969635009766,394,100864,11817.391362000257,6455296
180.74,12.8,146.87,9.13,536,0.023030845,0.24894206,1.6248664,-0.034732465,0.23883368,0.7741873562335968,395,101120,11847.935672070831,6471680
188.45,13.2,144.68,9.01,554,0.024117758,0.23994954,1.6163613,-0.03462285,0.23725055,0.7848580181598663,396,101376,11877.496307209134,6488064
173.5,11.72,138.25,7.86,553,0.02504486,0.25986734,1.5769771,-0.03040822,0.30298612,0.7479895353317261,397,101632,11907.121713269502,6504448
186.62,13.78,147.53,9.23,583,0.025839211,0.24993896,1.5831633,-0.033020806,0.26265445,0.793101891875267,398,101888,11935.191503938287,6520832
198.17,15.29,136.19,7.83,561,0.022477979,0.232076,1.5788308,-0.034904916,0.27611217,0.7824688255786896,399,102144,11964.370926335454,6537216
187.91,13.93,142.28,8.91,551,0.0249369,0.25974527,1.6028384,-0.032645375,0.2546043,0.7694698125123978,400,102400,11994.095401607454,6553600
166.55,12.04,138.13,8.58,548,0.022922663,0.23856609,1.5888633,-0.035037775,0.27022415,0.7737215161323547,401,102656,12023.969706311822,6569984
180.11,13.07,143.43,8.78,550,0.018641233,0.20674641,1.5983704,-0.030535063,0.25444585,0.8153120130300522,402,102912,12053.723208386451,6586368
170.56,11.96,146.39,9.1,543,0.021586737,0.2278239,1.5972453,-0.036063585,0.26594907,0.8003834336996078,403,103168,12083.884566042572,6602752
183.25,13.65,140.38,8.76,545,0.02216967,0.23199463,1.5797738,-0.036579847,0.25385097,0.796259731054306,404,103424,12113.934069231153,6619136
187.54,14.89,145.3,9.18,551,0.02542989,0.25349936,1.59755,-0.0344566,0.25926453,0.7928256541490555,405,103680,12143.622670710087,6635520
170.36,12.42,148.74,9.25,553,0.021047011,0.2276001,1.6248097,-0.03286245,0.29948112,0.7699560672044754,406,103936,12173.23617579788,6651904
202.75,14.69,148.81,9.22,558,0.02358455,0.24346924,1.6142906,-0.03357071,0.24127817,0.8247232884168625,407,104192,12202.570580862463,6668288
179.41,12.81,159.45,10.61,534,0.021269135,0.22479248,1.5776416,-0.030102426,0.28361568,0.7753836065530777,408,104448,12233.210024598986,6684672
193.16,13.95,140.54,8.81,524,0.023206001,0.23510742,1.5957972,-0.03441157,0.25710347,0.7856724858283997,409,104704,12264.425752241164,6701056
181.06,13.01,145.86,8.16,551,0.02031658,0.22454834,1.6188426,-0.034895044,0.23882626,0.8100666403770447,410,104960,12294.122299600393,6717440
190.88,14.31,143.33,8.69,533,0.020500397,0.2240804,1.6573385,-0.034944613,0.24577732,0.7887617349624634,411,105216,12324.805502802134,6733824
169.19,12.21,141.17,8.4,541,0.025243336,0.25777182,1.6387695,-0.035264578,0.24839742,0.7975316792726517,412,105472,12355.060767307878,6750208
180.46,12.98,138.14,7.94,559,0.024166772,0.24737549,1.6270128,-0.0345208,0.22139211,0.8189888149499893,413,105728,12384.355101339519,6766592
174.56,13.02,144.07,9.24,548,0.02413612,0.24385579,1.5935577,-0.03309729,0.25143534,0.7999918311834335,414,105984,12414.246447570622,6782976
188.48,13.77,154.76,10.57,530,0.021241343,0.22727458,1.6198087,-0.03453186,0.25019482,0.7696861177682877,415,106240,12445.139786917716,6799360
186.49,13.26,141.8,8.28,542,0.019108322,0.21763103,1.6419913,-0.031500995,0.25556925,0.8027443289756775,416,106496,12475.337622512132,6815744
198.4,14.96,140.07,8.65,565,0.020771358,0.22220866,1.6427604,-0.035342023,0.26814678,0.7716744691133499,417,106752,12504.301233269274,6832128
185.57,13.02,145.97,9.37,533,0.020597387,0.22440593,1.6018442,-0.030456364,0.27832538,0.7792949825525284,418,107008,12535.00307783112,6848512
176.36,12.99,146.54,9.32,527,0.020658517,0.23309326,1.6375562,-0.032231,0.2847113,0.7551793903112411,419,107264,12566.092209108174,6864896
179.03,13.13,142.71,8.7,541,0.02090285,0.23128255,1.6267033,-0.032950882,0.2821134,0.7494078874588013,420,107520,12596.358221452683,6881280
185.34,14.02,142.81,9.04,545,0.021314973,0.2287801,1.5748997,-0.03382169,0.27573392,0.7553211748600006,421,107776,12626.38105065003,6897664
188.94,14.27,136.17,8.12,547,0.019864438,0.22351074,1.6166464,-0.030715026,0.26374158,0.7706766426563263,422,108032,12656.282326333225,6914048
178.83,13.38,136.02,7.8,583,0.02245527,0.23398845,1.6182123,-0.03342746,0.2528732,0.7679405361413956,423,108288,12684.362131334841,6930432
185.12,13.22,148.19,9.47,538,0.024343135,0.24753825,1.5905901,-0.036182042,0.25520745,0.7995556592941284,424,108544,12714.780773811042,6946816
181.89,12.96,135.99,8.27,552,0.023750445,0.2515869,1.5889462,-0.03189097,0.28664246,0.7458087503910065,425,108800,12744.430694669485,6963200
186.56,14.05,142.23,8.69,542,0.018698625,0.20922852,1.613758,-0.028468862,0.2804405,0.7606063932180405,426,109056,12774.643336411566,6979584
188.21,13.9,149.56,9.54,556,0.017150562,0.20485432,1.6020263,-0.033701736,0.27385756,0.7870611697435379,427,109312,12804.100233212113,6995968
186.69,13.74,138.63,8.63,554,0.021943912,0.22869873,1.5856308,-0.031393584,0.3169031,0.7579578459262848,428,109568,12833.657568916678,7012352
193.04,15.03,149.63,9.33,523,0.018686369,0.2154134,1.6555972,-0.03051945,0.2810153,0.7797444611787796,429,109824,12864.979509126395,7028736
188.29,13.87,131.58,8.24,566,0.021973206,0.23728435,1.6288329,-0.037329774,0.25053588,0.8183564245700836,430,110080,12893.926286287606,7045120
184.78,13.54,150.51,8.99,563,0.020969426,0.22682698,1.6168653,-0.03343509,0.28890046,0.7674249410629272,431,110336,12922.99575959146,7061504
169.67,12.54,145.6,8.67,573,0.02100884,0.21948242,1.5858191,-0.03454979,0.27218542,0.8211235851049423,432,110592,12951.58723744005,7077888
188.87,14.11,160.37,10.65,593,0.01834343,0.21099854,1.6367712,-0.033845868,0.29237488,0.7708509862422943,433,110848,12979.188552871346,7094272
