eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
139.85,1.17,130.32,1.05,1800,0.0152764125,0.2029419,2.16815,-0.030499823,0.111207046,0.7862671464681625,119,30464,1544.3126690424979,1949696
160.56,1.76,110.44,0.75,1812,0.015949648,0.20902507,2.131086,-0.031892076,0.119407475,0.7589551359415054,120,30720,1553.3516335375607,1966080
141.02,1.41,119.95,0.89,1792,0.014255344,0.18760173,2.1775687,-0.030153908,0.11191241,0.7340174913406372,121,30976,1562.495408501476,1982464
187.44,1.77,136.8,1.06,1806,0.014963959,0.20269775,2.1839383,-0.031066777,0.11076207,0.7703079283237457,122,31232,1571.5642527528107,1998848
130.24,1.02,149.62,1.27,1820,0.01604162,0.20196533,2.1699145,-0.03208648,0.119527966,0.7518470138311386,123,31488,1580.5658657290041,2015232
155.21,1.69,155.38,0.81,1831,0.014304288,0.1899821,2.1455212,-0.029170481,0.11501178,0.7793949395418167,124,31744,1589.5151654183865,2031616
166.76,1.7,167.77,1.44,1819,0.016525218,0.21537273,2.153137,-0.032833766,0.107536145,0.8189101964235306,125,32000,1598.659593142569,2048000
148.93,1.42,141.83,1.22,1005,0.016039759,0.21447754,2.1867013,-0.030596903,0.10882965,0.749088853597641,126,32256,1614.9606741555035,2064384
155.8,1.45,175.92,1.42,816,0.014298114,0.19114177,2.1805212,-0.029786013,0.10280776,0.7859282344579697,127,32512,1635.0281960479915,2080768
162.47,1.65,122.75,0.83,804,0.013470086,0.18145752,2.167311,-0.029982872,0.115989886,0.7621654123067856,128,32768,1655.3912139758468,2097152
157.87,1.71,126.69,1.11,806,0.015947858,0.21486409,2.161679,-0.028777184,0.11358882,0.7735536247491837,129,33024,1675.7103690318763,2113536
160.09,1.65,121.02,0.89,1088,0.015756024,0.20133464,2.18269,-0.029308736,0.14077024,0.7236554622650146,130,33280,1690.7669111005962,2129920
160.6,1.49,142.19,1.03,1780,0.015930645,0.20605469,2.1814156,-0.029226856,0.12957981,0.7171824872493744,131,33536,1699.9696598760784,2146304
130.52,1.33,127.35,0.94,1780,0.016182538,0.2074178,2.1903198,-0.03265516,0.1071764,0.7056114971637726,132,33792,1709.169963952154,2162688
168.06,1.62,116.98,0.96,1823,0.014603515,0.19460042,2.1949565,-0.029735373,0.13174945,0.7553715854883194,133,34048,1718.1572922356427,2179072
148.74,1.52,123.88,0.84,1812,0.014511034,0.18747966,2.2010279,-0.030391641,0.13884576,0.7340125739574432,134,34304,1727.1978284455836,2195456
