eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
121.29,6.05,97.41,3.1,1656,0.01200408,0.16886394,2.1338828,-0.019122036,0.15444164,0.689986526966095,130,33280,1188.1351061277092,2129920
106.46,5.1,106.47,4.05,1811,0.010699726,0.15142822,2.145341,-0.019115666,0.15920046,0.7033513486385345,131,33536,1197.1784588471055,2146304
111.55,5.32,106.76,3.93,1818,0.012513588,0.18162028,2.149993,-0.019186439,0.15122129,0.7192700505256653,132,33792,1206.1899718232453,2162688
115.65,6.1,93.07,3.06,1835,0.01114783,0.15926106,2.1422493,-0.018838666,0.15518868,0.7070917785167694,133,34048,1215.1196030005813,2179072
116.03,5.86,101.29,3.35,1827,0.009951509,0.14127605,2.1854606,-0.021093672,0.14045249,0.7208611071109772,134,34304,1224.0882982499897,2195456
113.84,5.15,112.08,4.65,1848,0.011679585,0.16420491,2.1593647,-0.02217962,0.13909115,0.7195692360401154,135,34560,1232.9520712979138,2211840
107.59,5.06,105.43,3.84,1798,0.011526479,0.16263835,2.178858,-0.018809905,0.16802569,0.6896619498729706,136,34816,1242.0637620016932,2228224
107.22,5.17,109.73,4.59,1835,0.010964234,0.15401204,2.1607535,-0.021965703,0.14878805,0.7009223401546478,137,35072,1250.9891185201705,2244608
109.67,5.7,102.98,4.23,1820,0.011221778,0.15885417,2.1419783,-0.02301397,0.15172215,0.6988442540168762,138,35328,1259.9893612414598,2260992
111.31,5.59,110.79,4.69,1795,0.012102693,0.17319743,2.117925,-0.02133157,0.18334405,0.6613746285438538,139,35584,1269.1168734058738,2277376
126.19,6.62,108.61,4.12,1857,0.011132785,0.15490723,2.1262133,-0.021104269,0.16348626,0.6842961311340332,140,35840,1277.9391012713313,2293760
111.57,5.15,106.67,4.2,1831,0.011507413,0.16536458,2.1261814,-0.021799266,0.15850836,0.6912686228752136,141,36096,1286.88496350497,2310144
119.71,6.1,102.75,4.5,1743,0.011773051,0.1659139,2.1191747,-0.023246756,0.15214477,0.6833672523498535,142,36352,1296.282772615552,2326528
104.46,4.63,102.02,3.78,1782,0.0110421,0.1572876,2.1423721,-0.02339817,0.1385562,0.6562052071094513,143,36608,1305.4754620417953,2342912
120.6,5.89,110.74,4.46,1832,0.013073253,0.18143718,2.135386,-0.02077811,0.1392136,0.6746119856834412,144,36864,1314.4171034991741,2359296
116.85,6.19,107.17,4.47,1828,0.011429115,0.16078694,2.115358,-0.01737479,0.1681692,0.6458670496940613,145,37120,1323.3789906539023,2375680
114.63,5.53,104.59,4.73,1821,0.011254544,0.15812175,2.1714776,-0.02110564,0.13999315,0.6520704627037048,146,37376,1332.3749620877206,2392064
106.3,4.89,97.71,3.93,1810,0.011806034,0.16562907,2.1193235,-0.02149841,0.14768203,0.6519437432289124,147,37632,1341.4257431440055,2408448
105.1,5.11,108.7,4.49,1761,0.012518109,0.17873128,2.1178157,-0.024068214,0.16212322,0.6566750705242157,148,37888,1350.7272209338844,2424832
121.32,6.27,106.07,4.22,1798,0.011652577,0.16182454,2.0800622,-0.023237443,0.144161,0.701767772436142,149,38144,1359.8363757617772,2441216
122.4,6.11,101.38,3.23,1803,0.013090876,0.18351237,2.096316,-0.020488378,0.15925907,0.6924143135547638,150,38400,1368.9201981909573,2457600
106.66,5.56,102.29,3.91,1825,0.013247441,0.19360352,2.0406616,-0.021453502,0.16300426,0.6677494645118713,151,38656,1377.8966935612261,2473984
110.78,5.6,107.66,4.12,1738,0.013782398,0.19252522,2.0161946,-0.02007438,0.15994902,0.6824712157249451,152,38912,1387.3218892551959,2490368
