eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
137.12,8.02,118.73,5.41,375,0.009808621,0.1358846,2.1959436,-0.0156071065,0.20364843,0.6164286136627197,77,19712,3078.5457097552717,1261568
117.3,6.66,115.84,5.51,438,0.009405911,0.12866211,2.1766286,-0.01843921,0.19223267,0.65097376704216,78,19968,3115.8689483441412,1277952
132.42,6.85,121.59,5.7,387,0.010746713,0.14910889,2.199444,-0.01933877,0.18109603,0.6667223274707794,79,20224,3158.1611595116556,1294336
125.93,6.66,129.16,6.15,439,0.01067485,0.14819336,2.1783578,-0.019601185,0.1883691,0.6757577061653137,80,20480,3195.4534253925085,1310720
129.45,7.27,115.77,5.31,429,0.009490463,0.1309611,2.1661282,-0.018988365,0.1915022,0.6707231104373932,81,20736,3233.6218210309744,1327104
130.52,7.22,103.97,4.4,438,0.00939823,0.12864177,2.1792965,-0.01845748,0.19607608,0.6728935539722443,82,20992,3271.018606748432,1343488
137.56,7.91,111.93,4.57,422,0.011872191,0.16573079,2.2034392,-0.021846635,0.19730191,0.6265876889228821,83,21248,3309.770684108138,1359872
131.46,6.87,105.58,4.81,429,0.010417788,0.14243571,2.1777833,-0.02091646,0.19746767,0.6336203515529633,84,21504,3347.960827741772,1376256
128.75,7.1,116.88,5.33,430,0.0094452845,0.1264445,2.1764033,-0.017874733,0.19782078,0.6176772117614746,85,21760,3385.9960752911866,1392640
135.76,7.87,118.73,5.96,409,0.0106751295,0.15010579,2.1487448,-0.018782852,0.19420129,0.6569799184799194,86,22016,3426.046892352402,1409024
133.49,7.22,114.86,4.96,392,0.009234306,0.12461344,2.1561716,-0.020946113,0.19305675,0.6445031464099884,87,22272,3467.8094227202237,1425408
140.22,8.35,109.93,4.93,421,0.010439192,0.14674886,2.1428628,-0.021548837,0.18847615,0.6596588492393494,88,22528,3506.708228390664,1441792
133.4,7.52,118.49,5.71,408,0.012010739,0.16231282,2.116166,-0.02004279,0.21713328,0.6384024620056152,89,22784,3546.851300045848,1458176
136.99,7.21,116.8,5.28,442,0.009765583,0.13118489,2.1354492,-0.018773692,0.18122226,0.6493000090122223,90,23040,3583.915942810476,1474560
128.93,7.62,119.13,5.81,457,0.012332869,0.16933186,2.1293094,-0.021033354,0.2132939,0.5964265465736389,91,23296,3619.735437769443,1490944
142.98,8.5,123.72,7.03,399,0.010223198,0.14186604,2.119934,-0.017795065,0.20558728,0.5984857082366943,92,23552,3660.7377732545137,1507328
135.55,8.23,111.6,5.31,398,0.010721683,0.15083821,2.1144223,-0.022065282,0.18875825,0.6216661632061005,93,23808,3701.8789838552475,1523712
145.03,8.78,115.27,5.76,413,0.009459162,0.12935384,2.1204937,-0.020807995,0.18690348,0.6635740995407104,94,24064,3741.5340820625424,1540096
132.68,7.09,112.64,5.35,420,0.011858559,0.16373698,2.0942957,-0.022172822,0.19577421,0.6508254706859589,95,24320,3780.4762178212404,1556480
140.28,7.97,115.44,5.6,401,0.010160349,0.14046223,2.099055,-0.016034532,0.20247279,0.6785031259059906,96,24576,3821.324445080012,1572864
146.32,8.45,116.52,5.39,400,0.00988689,0.13476562,2.130736,-0.019224582,0.21169345,0.6331950724124908,97,24832,3862.261445418,1589248
